# Prcp
	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho
TIMESTEP	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)
1950-12-16T00:00:00Z	0.31383395	0.19408424	4.8986955	0.86533505	0.0	0.0	0.0	0.0	0.71264154	2.5709062	18.16558	4.6359563
1950-12-17T00:00:00Z	0.06549451	0.12686348	0.07	0.517421	0.0	0.0	0.0	0.0	0.054509383	1.3157831	0.036006592	2.051524
1950-12-18T00:00:00Z	0.0	0.032166228	0.0	0.59697217	0.0	0.0	0.0	0.0	0.0	0.06794662	0.0	1.3624377
1950-12-19T00:00:00Z	0.03954823	0.691038	0.0	1.1882111	0.0	0.0	0.0	0.0	0.05703048	2.5956643	0.0	4.910173
1950-12-20T00:00:00Z	0.085201465	0.12806319	0.0	0.66173196	0.0	0.0	0.0	0.0	0.17129564	0.30279613	0.0	2.8593593
1950-12-21T00:00:00Z	0.1870696	0.016231667	0.006956522	0.74622	0.0	0.0	0.0	0.0	0.72727793	0.0050053583	6.214047E-4	3.55978
1950-12-22T00:00:00Z	0.032893773	0.011086875	0.33163044	2.2841656	0.0	0.0	0.0	0.0	0.0230201	0.0026695107	0.10382259	18.729187
1950-12-23T00:00:00Z	0.0	0.03180895	0.8146739	2.0731542	0.0	0.0	0.0	0.0	0.0	0.088094436	0.35573724	16.80351
1950-12-24T00:00:00Z	0.0	0.032831892	1.8126087	0.50513273	0.0	0.0	0.22	0.0	0.0	0.14772189	0.7860327	1.3092685
1950-12-25T00:00:00Z	0.33485958	0.1086085	1.323587	0.7038685	0.0	0.0	0.05	0.0	0.99409	0.5742516	0.9907969	2.6139205
1950-12-26T00:00:00Z	2.6745422	0.463648	2.6671739	0.30713654	0.0	0.0	0.77	0.0	14.784228	4.3627405	2.999902	1.2615869
1950-12-27T00:00:00Z	4.3900733	0.054689735	0.98923916	1.7838686	0.0	0.0	0.0	0.0	22.917929	0.08043507	0.42002907	4.87605
1950-12-28T00:00:00Z	16.405434	0.38952613	5.9263043	3.8192225	0.0	0.0	1.02	0.0	103.40406	3.3897796	14.320077	14.902044
1950-12-29T00:00:00Z	7.818962	0.29720196	16.466305	2.8615108	0.0	0.0	7.6	0.0	23.91961	1.6303295	16.667036	9.46615
1950-12-30T00:00:00Z	0.31847376	1.7579541	8.668587	5.387585	0.0	0.0	0.57	0.0	1.4416007	11.648729	15.199948	33.81186
1950-12-31T00:00:00Z	0.7793773	1.028522	2.5430434	3.3805816	0.0	0.0	0.12	0.0	2.8578908	4.6194754	1.8782039	13.713681
# Tmin
	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho
TIMESTEP	MEAN(C)	MEAN(C)	MEAN(C)	MEAN(C)	MINIMUM(C)	MINIMUM(C)	MINIMUM(C)	MINIMUM(C)	VARIANCE(C^2)	VARIANCE(C^2)	VARIANCE(C^2)	VARIANCE(C^2)
1950-01-01T00:00:00Z	7.776923	-3.5327415	-6.0209785	-12.231903	1.52	-22.55	-10.75	-22.84	4.3304496	32.501892	2.2204177	15.712922
1950-01-02T00:00:00Z	9.369512	-3.765442	-1.7257609	-14.502143	4.65	-22.85	-6.3	-29.35	2.5173986	40.882694	2.8234334	20.242798
1950-01-03T00:00:00Z	12.538132	-9.644359	1.3068478	-22.66572	6.87	-33.72	-3.17	-36.33	4.5441895	66.18723	1.0835867	26.828493
1950-01-04T00:00:00Z	15.465629	-10.398014	8.823804	-20.609837	5.03	-30.31	0.92	-35.65	6.0912733	29.955912	2.4581776	19.550503
1950-01-05T00:00:00Z	14.183992	-10.485889	6.6473913	-26.412775	0.41	-29.65	0.67	-40.57	25.528936	37.01967	1.8845251	23.308342
1950-01-06T00:00:00Z	10.313418	-9.750606	3.6220653	-15.82689	-0.82	-30.22	-1.08	-30.11	23.625732	31.785744	1.5609462	15.862276
1950-01-07T00:00:00Z	-0.039706957	-8.199944	-3.6242392	-11.883748	-6.08	-30.68	-10.42	-27.42	5.0765295	24.786366	2.6845808	30.743515
1950-01-08T00:00:00Z	-1.627094	-4.1196127	-14.7680435	-11.211555	-6.53	-28.15	-19.11	-27.27	4.3142495	25.451105	2.3903852	30.252161
1950-01-09T00:00:00Z	5.0663004	-4.8341446	-14.898261	-12.583432	-3.35	-26.46	-18.65	-25.03	5.435209	30.4994	2.8887136	18.401625
1950-01-10T00:00:00Z	11.142039	-4.61173	-3.3166304	-11.218868	3.09	-27.25	-7.12	-27.06	6.7972503	27.451159	3.689706	22.741014
1950-01-11T00:00:00Z	10.677522	-4.416006	-3.1313043	-10.713596	0.57	-21.97	-5.73	-22.48	21.408384	26.322153	1.7075213	15.458758
1950-01-12T00:00:00Z	12.829903	-5.070666	-9.232065	-15.292143	4.0	-27.82	-12.38	-30.76	11.131312	42.63072	1.9405131	20.633596
1950-01-13T00:00:00Z	14.363846	-6.759511	-3.7418478	-15.304462	3.41	-30.33	-9.63	-30.22	7.1581936	36.749626	2.57489	21.517078
1950-01-14T00:00:00Z	11.774701	-4.4618955	1.0970652	-17.592844	2.21	-24.0	-3.24	-35.11	3.9486115	29.69518	2.277243	30.809217
1950-01-15T00:00:00Z	12.251465	-8.388669	-4.422174	-23.652466	3.27	-36.15	-5.79	-38.32	5.374632	61.10566	0.6107513	26.965036
1950-01-16T00:00:00Z	10.128986	-5.0879393	-0.60347825	-17.300303	1.87	-29.2	-4.38	-33.34	19.105246	32.95137	1.2178406	19.529737
1950-01-17T00:00:00Z	8.562479	0.055088382	-4.5319567	-15.109097	-0.56	-20.66	-7.28	-35.32	10.915402	26.306122	1.1116862	46.3574
1950-01-18T00:00:00Z	10.462259	2.4062543	-4.3466306	-14.00519	2.26	-19.55	-6.2	-37.3	11.613808	22.849594	1.1071742	56.14181
1950-01-19T00:00:00Z	10.052283	2.4373713	-9.515653	-10.395518	-0.13	-18.55	-14.02	-34.64	20.960423	25.120163	1.6205128	52.30263
1950-01-20T00:00:00Z	4.233236	2.8323317	-11.536848	-4.8939633	-4.04	-17.07	-15.81	-24.0	14.254812	26.103313	2.3180373	27.468569
1950-01-21T00:00:00Z	4.6691575	3.7054043	-12.2047825	-2.094564	-1.73	-17.24	-16.67	-17.33	6.62403	22.60032	1.5974978	9.980187
1950-01-22T00:00:00Z	7.6702075	4.310019	-6.034348	-1.8676928	2.95	-17.07	-10.96	-11.03	2.3553143	25.310905	3.2727282	7.80866
1950-01-23T00:00:00Z	11.235714	3.1028357	-0.6268478	-5.4989505	3.92	-17.94	-5.97	-15.52	3.7792792	24.199944	1.7154393	11.697563
1950-01-24T00:00:00Z	13.589597	-1.5709778	0.37054348	-13.517263	5.74	-21.77	-2.5	-27.52	4.374017	36.566704	1.4534403	18.846416
1950-01-25T00:00:00Z	16.892931	-7.3412375	-2.3436956	-21.59112	5.48	-30.38	-8.64	-37.59	3.0624347	45.088814	2.3759842	32.654762
1950-01-26T00:00:00Z	16.329035	-8.735547	1.5623913	-19.263767	4.71	-30.33	-6.4	-36.31	6.9974446	34.014343	2.3555086	27.916624
1950-01-27T00:00:00Z	11.063235	-5.8234262	-3.8266304	-11.83043	1.11	-27.1	-8.89	-27.71	23.823748	23.506653	2.4712489	23.300724
1950-01-28T00:00:00Z	9.843602	-3.2260811	-10.480761	-17.587238	3.63	-20.8	-15.97	-34.75	8.6563	24.238445	2.4966116	32.258457
1950-01-29T00:00:00Z	12.527143	-4.6010604	-1.0193478	-24.665247	-6.62	-31.66	-10.02	-39.69	13.124047	65.28398	8.02972	47.002804
1950-01-30T00:00:00Z	14.822478	-5.698409	-1.0057609	-25.82433	0.92	-25.25	-3.34	-42.16	12.629549	37.39522	1.9738665	42.22641
1950-01-31T00:00:00Z	15.792771	-8.506991	-6.189674	-28.567907	3.02	-31.98	-8.48	-41.29	8.446856	74.55379	1.3578252	38.268124
1950-02-01T00:00:00Z	14.760611	-9.350692	-5.627065	-26.791042	4.78	-34.35	-7.59	-40.92	7.7016096	58.180046	0.7575374	29.249647
1950-02-02T00:00:00Z	13.498584	-8.234359	-2.223587	-30.846119	1.49	-33.99	-6.57	-44.58	15.325954	73.751015	1.9071947	18.422688
1950-02-03T00:00:00Z	4.3081927	-5.4991765	-5.1122828	-29.29282	-3.4	-30.1	-7.98	-42.48	15.210385	64.39649	1.7065673	23.801155
1950-02-04T00:00:00Z	2.5363615	0.08137269	-9.196413	-15.328261	-4.74	-19.91	-13.8	-29.13	9.558729	28.945883	3.0889902	25.986921
1950-02-05T00:00:00Z	2.1863613	3.1108725	-8.5316305	-5.1561565	-6.36	-17.48	-12.18	-20.04	7.0253544	23.056982	2.8034863	15.425436
1950-02-06T00:00:00Z	7.142552	3.679515	-7.42	-4.5582175	-0.61	-16.47	-11.54	-15.71	6.1663895	30.678743	5.1045427	11.722274
1950-02-07T00:00:00Z	12.183712	0.22930048	-6.532717	-9.608679	5.4	-19.48	-11.09	-25.86	3.0740857	37.827724	5.941308	22.033356
1950-02-08T00:00:00Z	12.759891	-2.4083529	-16.65826	-10.844539	7.17	-23.59	-24.08	-26.48	3.7422028	32.019062	7.7113333	29.857033
1950-02-09T00:00:00Z	12.657753	-2.5003948	-7.1994567	-9.185069	2.51	-23.08	-18.6	-27.03	7.0786424	35.206364	11.625752	22.045267
1950-02-10T00:00:00Z	10.703834	1.4657315	-1.8384782	-12.095891	2.27	-18.64	-3.94	-27.68	9.413346	32.00365	1.0288109	29.403778
1950-02-11T00:00:00Z	8.101526	-0.061673567	-1.4844565	-8.794425	-1.92	-19.02	-3.23	-26.01	20.268646	35.970047	0.9988557	16.262438
1950-02-12T00:00:00Z	11.603492	-1.9739451	-4.6290216	-12.3030405	1.72	-20.24	-6.15	-26.47	16.516573	30.286976	0.4276133	27.905771
1950-02-13T00:00:00Z	14.812418	-1.4617074	-2.7361956	-9.941074	1.3	-21.61	-4.67	-25.33	11.0713825	23.910334	0.95640624	35.656338
1950-02-14T00:00:00Z	11.619365	-0.30096653	-3.2201087	-6.289842	1.6	-18.38	-5.02	-22.38	9.682259	18.186787	0.9563616	20.351341
1950-02-15T00:00:00Z	2.2734432	0.9062016	-2.2602174	-5.4394817	-1.17	-18.01	-5.36	-21.5	3.578287	19.715572	1.9475297	15.4301
1950-02-16T00:00:00Z	-0.70047617	1.8252614	-2.096739	-5.6292543	-4.33	-17.44	-3.98	-20.54	1.5429116	21.511467	0.72508156	17.127968
1950-02-17T00:00:00Z	-2.621038	0.8223881	-1.3976086	-6.8927875	-8.15	-18.11	-3.89	-19.52	2.7763867	27.632908	1.1205701	15.193087
1950-02-18T00:00:00Z	-1.2511356	0.70109063	-3.3729348	-10.297408	-6.24	-18.72	-6.31	-26.92	4.1000566	27.83707	1.0556693	28.63301
1950-02-19T00:00:00Z	2.76221	1.3765664	-5.1877174	-9.104077	-2.98	-16.91	-9.65	-25.16	6.267603	25.718857	2.8708484	27.445677
1950-02-20T00:00:00Z	-1.9814286	0.87747276	-18.18663	-7.2307396	-6.64	-16.84	-21.67	-20.5	3.784702	27.587456	3.0107698	13.557628
1950-02-21T00:00:00Z	-0.4953846	0.3689244	-20.9475	-11.638464	-6.12	-17.41	-24.21	-28.77	2.6973715	30.462729	2.368263	28.464663
1950-02-22T00:00:00Z	7.7253847	0.13760813	-13.068479	-8.218635	-2.29	-19.53	-21.27	-23.28	13.81496	29.933659	4.83049	21.919867
1950-02-23T00:00:00Z	0.06842491	0.4674953	-8.152065	-5.843091	-5.44	-18.86	-12.17	-20.54	3.759659	20.987303	1.8432077	14.630832
1950-02-24T00:00:00Z	0.23227106	2.5178714	-9.19337	-2.7494752	-6.11	-17.19	-12.41	-17.41	3.889168	19.288834	1.065249	12.060993
1950-02-25T00:00:00Z	3.23453	2.4174426	-10.460544	-2.251201	-5.46	-18.25	-14.18	-13.43	7.55341	22.557938	2.2861109	6.9578776
1950-02-26T00:00:00Z	5.259133	2.7134411	-16.538261	-4.6277814	-3.77	-17.32	-21.99	-17.87	23.97803	24.977844	6.3278227	13.578368
1950-02-27T00:00:00Z	-1.2907571	3.3153214	-17.907173	-5.075632	-8.05	-16.95	-21.87	-15.07	5.4134665	26.492535	2.8322227	10.144553
1950-02-28T00:00:00Z	3.1720147	1.2345129	-17.016521	-11.146081	-3.44	-17.61	-21.81	-23.3	7.132204	25.157219	4.465979	18.269407
1950-03-01T00:00:00Z	6.483199	2.5654495	-6.2758694	-12.481536	1.04	-17.14	-14.38	-26.83	7.016586	31.395723	4.675519	21.85964
1950-03-02T00:00:00Z	-0.6566056	2.5418088	-11.6015215	-9.741947	-7.99	-18.62	-14.49	-22.71	5.5530005	26.462744	1.7535781	17.029587
1950-03-03T00:00:00Z	-0.13721612	2.2733884	-17.100544	-3.3070416	-4.96	-17.31	-23.07	-15.5	3.9620345	18.68388	4.438436	10.502782
1950-03-04T00:00:00Z	2.2671428	2.64522	-19.5275	-2.8534892	-7.63	-17.15	-24.14	-16.77	3.3320525	27.411997	4.3073683	11.90372
1950-03-05T00:00:00Z	3.9849572	3.206367	-12.026957	-2.637301	-6.99	-14.89	-18.25	-14.64	2.7639885	22.820883	5.7270412	10.386331
1950-03-06T00:00:00Z	5.799463	-0.81171495	-7.934674	-5.4322944	-1.57	-19.7	-10.56	-14.59	3.2254114	37.044533	2.288432	8.705717
1950-03-07T00:00:00Z	9.279549	-1.5065551	-12.803043	-9.871707	3.42	-23.55	-17.01	-25.26	1.9459628	35.11697	2.1457138	25.60279
1950-03-08T00:00:00Z	5.378779	1.3285183	-4.73087	-8.022402	-1.24	-18.14	-12.2	-19.23	11.041658	21.671942	3.4462454	16.82723
1950-03-09T00:00:00Z	-1.8915262	0.7073674	-6.911522	-7.4737043	-7.51	-21.48	-9.99	-19.13	2.5244384	26.985472	2.0839055	17.331045
1950-03-10T00:00:00Z	-1.139182	-0.63042873	-9.862935	-8.157902	-7.06	-24.05	-13.48	-21.89	4.737667	32.16117	1.5054033	19.9264
1950-03-11T00:00:00Z	5.110806	-1.2339488	-11.005652	-14.206435	-2.3	-21.66	-14.07	-30.84	4.064302	35.09321	2.2544248	29.732574
1950-03-12T00:00:00Z	13.008217	-4.9794135	-2.4829347	-17.237104	4.95	-28.23	-8.44	-33.81	6.5942016	47.629448	2.98759	32.91497
1950-03-13T00:00:00Z	6.295104	-3.2981384	-3.8838043	-13.193306	-0.53	-26.46	-6.09	-28.79	17.348951	27.275135	0.901226	27.045818
1950-03-14T00:00:00Z	-1.2014041	-1.2537608	-6.5775	-8.02134	-6.27	-20.49	-10.21	-22.92	1.3800299	21.757742	2.1022892	17.05152
1950-03-15T00:00:00Z	1.4455067	-0.9300113	-8.73837	-5.678761	-6.73	-23.08	-13.35	-21.83	6.161313	26.222626	4.107748	11.260577
1950-03-16T00:00:00Z	7.6406107	0.017134262	-7.3383694	-5.724039	-1.6	-22.27	-11.49	-18.47	4.666903	22.217426	1.9993106	16.701273
1950-03-17T00:00:00Z	2.3165567	2.5597105	-6.8939133	-2.1058154	-1.64	-19.85	-10.05	-11.94	2.8739984	19.82073	1.3302153	10.482289
1950-03-18T00:00:00Z	4.4786325	2.0871456	-5.0516305	-5.151555	-0.84	-18.59	-8.7	-15.9	3.0251753	32.12173	2.1922576	9.796707
1950-03-19T00:00:00Z	5.81591	3.7330236	-9.13663	-2.797579	-0.71	-14.69	-12.89	-14.7	2.8532634	25.45468	2.1320953	9.079723
1950-03-20T00:00:00Z	8.2026615	3.1273937	-6.8314133	-7.5171237	1.84	-20.78	-12.05	-21.01	10.0764	40.153484	3.405432	18.531727
1950-03-21T00:00:00Z	5.476056	3.0936103	-2.4771738	-5.916062	0.75	-17.11	-6.44	-20.45	7.7776713	27.514954	1.8353282	17.388844
1950-03-22T00:00:00Z	6.2064347	4.4062014	-3.6608696	-3.8355625	0.82	-21.58	-8.03	-13.81	7.88598	31.954855	2.9802432	9.911465
1950-03-23T00:00:00Z	0.33113554	0.83323807	1.0558696	-9.628223	-5.18	-16.15	-3.13	-24.56	4.712387	32.64965	1.461464	25.266903
1950-03-24T00:00:00Z	8.225128	2.470519	0.5977174	-4.1034513	-1.18	-15.48	-1.2	-13.85	9.283505	29.780052	0.54450136	9.353203
1950-03-25T00:00:00Z	13.143712	-0.51550585	-1.5839131	-4.369134	4.69	-19.12	-3.53	-13.62	5.433211	30.470789	0.58749	7.8381486
1950-03-26T00:00:00Z	16.073015	0.8537194	-2.8008695	-7.5238686	8.59	-20.59	-6.82	-23.12	4.6283183	26.923954	1.6307728	20.543032
1950-03-27T00:00:00Z	14.690317	1.063618	0.9377174	-6.60902	8.55	-23.57	-0.74	-21.62	3.065903	27.308876	0.5642772	17.19299
1950-03-28T00:00:00Z	9.837656	-0.31699136	2.457065	-8.470063	2.82	-23.97	-7.25	-28.32	3.4588635	33.17576	5.810764	25.638578
1950-03-29T00:00:00Z	7.0694017	1.701636	2.488587	-12.318445	0.16	-18.03	-0.6	-28.98	7.4146843	37.79567	1.5005002	31.35615
1950-03-30T00:00:00Z	0.21379732	5.2487626	-3.803913	-6.7287927	-4.09	-12.02	-6.25	-25.22	2.0433226	33.238464	0.7109318	29.048594
1950-03-31T00:00:00Z	-1.1143346	4.806382	-6.6150002	-1.6719974	-5.66	-18.18	-9.54	-16.73	2.5474043	35.278854	2.5855792	12.213959
1950-04-01T00:00:00Z	7.0554333	5.876901	-6.236848	-0.055233885	1.29	-11.98	-10.14	-10.34	1.8289781	37.211494	2.1680284	9.6113405
1950-04-02T00:00:00Z	9.978974	6.3952312	1.9744565	-1.6720481	3.24	-12.65	-2.01	-10.33	2.7233112	37.27137	1.62037	13.321923
1950-04-03T00:00:00Z	12.396264	5.040583	-0.1922826	-6.529153	8.36	-11.78	-2.97	-15.08	3.1770246	46.24001	1.5475738	10.685927
1950-04-04T00:00:00Z	12.9771185	4.3292856	7.154783	-10.06708	5.72	-18.81	4.76	-22.61	6.826352	44.55651	0.9389593	17.500011
1950-04-05T00:00:00Z	4.6728206	6.5282474	5.928152	-6.805417	-0.55	-9.25	2.87	-20.12	5.36898	31.058746	2.662892	18.83039
1950-04-06T00:00:00Z	0.93387055	4.811745	-1.5556521	-2.177541	-3.29	-13.56	-4.48	-10.65	1.5822217	39.91231	1.2350907	11.06614
1950-04-07T00:00:00Z	-1.0933944	5.0178075	-5.3509784	-4.5997534	-4.96	-12.52	-9.39	-12.74	2.6630445	34.32066	1.8060529	11.826221
1950-04-08T00:00:00Z	2.5620146	2.6672547	-2.2715218	-1.6731732	-3.3	-15.61	-5.99	-9.23	5.4747996	35.331276	1.9441977	7.540231
1950-04-09T00:00:00Z	6.119353	0.42583677	-1.2244565	-4.0040708	1.08	-18.74	-3.53	-12.32	3.1262085	28.76602	1.0843107	11.533064
1950-04-10T00:00:00Z	9.256373	0.016261755	-4.756848	-5.930809	3.85	-23.92	-8.44	-15.62	3.8191395	28.680405	2.1877692	12.933738
1950-04-11T00:00:00Z	12.68685	0.74838287	-2.4813044	-5.858622	6.87	-23.14	-7.37	-15.59	3.3021138	30.224226	2.7903874	11.9465885
1950-04-12T00:00:00Z	5.1125274	3.4638774	1.4813043	-4.1304235	0.23	-21.33	-1.62	-14.69	3.1049085	26.933844	1.7200488	17.458868
1950-04-13T00:00:00Z	6.090537	3.922091	-1.9146739	-1.406517	-1.76	-11.92	-4.64	-11.93	11.492458	28.500437	1.176834	12.375817
1950-04-14T00:00:00Z	0.4605983	0.43245205	-3.2577174	-2.21165	-4.88	-19.8	-5.84	-9.03	7.488399	40.90582	1.322853	6.974409
1950-04-15T00:00:00Z	0.5914286	2.041038	-2.3033695	-4.055449	-5.29	-21.06	-4.45	-13.18	2.880563	30.00663	1.2724181	14.993338
1950-04-16T00:00:00Z	1.3010622	3.7690184	-1.2742392	-2.0638368	-4.5	-15.14	-4.46	-11.21	5.364711	26.306015	1.740807	12.337465
1950-04-17T00:00:00Z	7.1415505	5.562452	-0.9388043	-0.61764854	1.77	-14.92	-4.55	-9.77	4.65089	31.121819	1.4750392	12.92538
1950-04-18T00:00:00Z	11.332674	6.685897	5.273478	-6.0451136	4.31	-9.81	-0.99	-14.02	2.0466068	39.466938	3.1541085	11.118255
1950-04-19T00:00:00Z	11.161612	7.2216587	5.4917393	-5.807889	4.92	-16.97	0.42	-15.33	5.0637326	42.876022	2.1795375	10.447409
1950-04-20T00:00:00Z	7.967863	8.2376	7.172826	-3.5973198	0.17	-15.0	4.82	-12.62	10.698945	38.091434	0.6793941	10.649167
1950-04-21T00:00:00Z	2.9587302	8.423084	2.5440218	-0.11085967	-3.69	-12.19	-0.78	-9.85	8.182547	38.259964	1.5123782	17.488487
1950-04-22T00:00:00Z	7.5091577	7.8535576	0.6705435	-0.5157206	2.17	-13.87	-1.39	-8.55	4.091905	35.661522	1.085658	9.699395
1950-04-23T00:00:00Z	11.03116	4.924893	-0.25130436	-4.8082237	5.6	-12.17	-2.44	-14.38	3.1441264	41.906456	1.4526268	10.253538
1950-04-24T00:00:00Z	13.0984125	4.774761	0.61195654	-8.96323	7.82	-12.4	-2.05	-21.0	4.1900434	41.19196	1.5318466	12.148177
1950-04-25T00:00:00Z	16.892698	4.9680333	-0.9622826	-5.0963464	10.2	-18.85	-4.05	-15.99	1.717051	37.99081	1.6933365	12.346698
1950-04-26T00:00:00Z	12.919341	5.8721814	4.2890215	-5.2616625	3.36	-10.47	2.36	-13.29	11.430898	40.2365	0.5906353	9.837132
1950-04-27T00:00:00Z	13.562869	6.7401204	3.492826	-1.3624463	5.03	-12.78	-0.03	-9.21	17.20894	32.070908	1.5386271	9.216621
1950-04-28T00:00:00Z	15.396691	3.7234826	5.3267393	-3.8561568	8.2	-14.91	3.94	-14.6	3.5010622	46.736965	0.64069474	8.191758
1950-04-29T00:00:00Z	16.215458	2.641008	2.6477175	-6.3646965	8.92	-20.66	0.2	-18.57	2.7768357	44.185192	1.0076749	12.417122
1950-04-30T00:00:00Z	15.2015505	3.3497894	1.4931521	-8.03416	12.31	-16.85	-1.18	-19.68	1.121877	32.769558	1.7846262	14.729325
1950-05-01T00:00:00Z	16.528889	5.10912	4.0745654	-1.4324589	11.64	-11.58	2.68	-16.87	3.018845	32.34697	0.37701848	12.794492
1950-05-02T00:00:00Z	16.814346	3.4600189	3.7991304	-2.763603	12.92	-16.71	1.61	-10.84	1.8808664	35.11815	0.65019923	6.870298
1950-05-03T00:00:00Z	18.28674	1.1896728	6.2994566	-4.744444	13.07	-15.97	4.77	-16.6	4.7910757	35.7571	0.55684036	12.900553
1950-05-04T00:00:00Z	19.751318	0.20716435	6.2363043	-4.3012958	15.05	-18.1	3.12	-14.17	1.5752839	28.265963	1.8199466	10.574161
1950-05-05T00:00:00Z	19.264774	1.7812372	8.608152	-3.097105	11.04	-22.01	7.05	-14.97	1.7345201	23.274363	0.5724108	12.947623
1950-05-06T00:00:00Z	18.725164	2.1789057	8.038695	-5.1706195	12.06	-14.37	7.14	-16.23	2.2243404	34.726395	0.24862683	13.342391
1950-05-07T00:00:00Z	17.921246	1.156668	9.592717	-4.434829	14.02	-18.02	5.08	-15.04	1.1891111	38.753918	4.5089517	12.900517
1950-05-08T00:00:00Z	17.750696	1.3902031	0.23260869	-2.3073578	14.02	-20.21	-2.63	-10.2	1.2375239	35.87364	1.3345997	10.29054
1950-05-09T00:00:00Z	19.404078	2.5945768	0.6510869	-3.3982174	15.4	-18.84	-3.09	-13.17	2.0456944	33.44894	2.4310977	11.772807
1950-05-10T00:00:00Z	19.37768	5.082625	7.768152	-3.0622566	15.97	-17.83	6.14	-12.86	1.0093157	33.112263	0.6431185	12.445253
1950-05-11T00:00:00Z	19.186544	7.2103763	8.7816305	-2.6683755	15.7	-13.83	6.22	-12.2	1.4239434	24.793388	1.0754073	12.692066
1950-05-12T00:00:00Z	18.487986	7.6421814	6.9988046	-1.529861	13.51	-13.45	3.19	-10.25	1.832783	28.965324	2.234303	10.372349
1950-05-13T00:00:00Z	17.600073	7.8708725	4.535326	0.5073262	10.0	-14.66	2.02	-8.69	2.6356688	27.729145	1.5809922	11.520404
1950-05-14T00:00:00Z	16.998072	7.821854	4.7105436	2.1553476	13.79	-8.94	0.74	-6.6	1.9313382	27.559492	2.5430448	15.692393
1950-05-15T00:00:00Z	15.1502075	7.639199	4.1180434	1.5443742	10.99	-7.61	1.98	-8.66	2.9158993	30.543507	1.1146226	16.81937
1950-05-16T00:00:00Z	13.729816	7.592189	8.559239	-1.2620859	9.04	-9.08	6.21	-9.93	1.9885309	31.237162	0.964816	11.614605
1950-05-17T00:00:00Z	15.471648	7.317533	6.719022	1.4765171	10.18	-12.35	4.89	-8.13	3.0958686	29.488163	0.759954	15.319989
1950-05-18T00:00:00Z	15.285018	5.2147574	7.510109	-2.4305246	10.76	-10.5	5.79	-11.31	1.7966504	35.472145	0.56162965	11.852484
1950-05-19T00:00:00Z	17.202467	5.8037305	6.0283694	-3.38878	12.45	-13.05	4.43	-12.87	1.5267559	37.630203	0.3392578	11.3078
1950-05-20T00:00:00Z	16.151575	7.6524067	5.506413	-3.121043	13.35	-13.12	3.8	-14.22	1.2731028	33.861298	0.3984189	14.52254
1950-05-21T00:00:00Z	16.767204	9.4607525	2.5736957	-0.22676359	12.4	-12.31	-1.27	-9.9	1.5381265	35.20431	1.844828	12.8813505
1950-05-22T00:00:00Z	16.768583	9.853389	2.4969566	2.129014	11.94	-9.86	-0.21	-7.44	1.0246552	33.429916	1.6072522	14.044737
1950-05-23T00:00:00Z	16.103895	8.452128	3.7138042	1.6152213	10.8	-10.05	-0.19	-7.29	1.7420155	23.751652	2.957815	20.105738
1950-05-24T00:00:00Z	15.843089	7.5685744	11.2375	-1.8610872	11.05	-11.55	7.01	-10.18	2.5377007	22.515127	2.6088893	14.511423
1950-05-25T00:00:00Z	16.396996	8.032519	12.970109	-3.6015992	11.83	-7.89	11.39	-13.03	1.9031993	27.030855	0.35138565	13.958489
1950-05-26T00:00:00Z	16.973272	9.362178	12.656196	-1.9940897	13.26	-10.63	9.53	-10.6	1.9448653	37.519974	0.9993294	11.381072
1950-05-27T00:00:00Z	17.83674	10.489496	7.9245653	0.8040076	13.26	-11.89	4.88	-7.4	1.7489384	36.74432	1.6142054	10.4925585
1950-05-28T00:00:00Z	17.933102	10.222896	5.6681523	1.0055878	13.51	-6.18	4.1	-6.72	1.7298603	49.768482	1.0720658	9.388
1950-05-29T00:00:00Z	18.416655	10.942662	10.501522	1.3187611	14.48	-6.5	8.58	-7.33	1.8715321	40.19505	0.5513955	11.739876
1950-05-30T00:00:00Z	19.116276	12.534626	13.060109	1.9554994	14.45	-7.9	9.99	-6.79	4.2713346	36.95847	0.5958671	19.41886
1950-05-31T00:00:00Z	16.494175	12.881707	12.06663	-1.3344374	11.08	-5.27	9.83	-10.67	5.114092	34.37898	0.7292424	15.469904
1950-06-01T00:00:00Z	16.682613	12.806788	13.390544	1.1216308	12.01	-7.85	11.14	-7.44	3.1573792	40.67282	1.8015193	14.086075
1950-06-02T00:00:00Z	19.069622	12.172768	8.586848	0.84121996	14.26	-7.37	6.47	-7.16	3.2104332	36.84028	1.7006701	10.580498
1950-06-03T00:00:00Z	19.969316	10.437514	12.833043	-1.8134766	14.73	-7.71	8.72	-9.97	3.4499722	37.669044	1.9419796	12.220318
1950-06-04T00:00:00Z	18.888193	10.248386	9.590109	0.47223136	11.99	-13.4	6.32	-8.5	7.0097823	40.952858	0.75512415	11.7726965
